OrderID,CustomerID,OrderDate,ProductID,Discount,Profit,Quantity,ShipDate,ShippingID,Price
BN-2014-5409026,C198,2023-07-04,P1499,0.5,-42,3,2023-07-09,S001,67.2
AZ-2014-6246493,C287,2023-07-04,P857,0,5,2,2023-07-09,S001,95
AZ-2014-6246493,C287,2023-07-04,P1604,0,8,3,2023-07-09,S001,42.6
AZ-2014-6246493,C287,2023-07-04,P1066,0,16,3,2023-07-09,S001,144.8571429
AZ-2014-6246493,C287,2023-07-04,P621,0.4,3,3,2023-07-09,S001,51
BN-2014-5409026,C198,2023-07-04,P1344,0.5,-193,5,2023-07-09,S001,546.6666667
AZ-2014-6246493,C287,2023-07-04,P1342,0,6,2,2023-07-09,S001,143
AZ-2014-6246493,C287,2023-07-04,P874,0,17,1,2023-07-09,S001,45.5
AZ-2014-6246493,C287,2023-07-04,P1750,0.4,-63,4,2023-07-09,S001,209
AZ-2014-2427220,C309,2023-07-05,P1148,0,30,2,2023-07-08,S004,129.5
AZ-2014-9743631,C733,2023-07-05,P1077,0,2,1,2023-07-08,S002,14.6
BN-2014-6091035,C611,2023-07-05,P1329,0.1,204,7,2023-07-09,S001,522.6666667
BN-2014-6091035,C611,2023-07-05,P1017,0.1,-3,1,2023-07-09,S001,49
AZ-2014-7540023,C701,2023-07-07,P803,0.1,15,1,2023-07-09,S002,46.5
BN-2014-7867544,C412,2023-07-07,P520,0.1,-18,7,2023-07-11,S001,914.6666667
BN-2014-7867544,C412,2023-07-07,P548,0.1,4,1,2023-07-11,S001,15.25
AZ-2014-3370172,C543,2023-07-07,P731,0,23,2,2023-07-12,S002,50.5
AZ-2014-2661434,C701,2023-07-07,P310,0.6,-42,4,2023-07-12,S001,122.6666667
AZ-2014-6401061,C697,2023-07-07,P847,0,3,4,2023-07-12,S002,61.33333333
AZ-2014-6401061,C697,2023-07-07,P1518,0,38,6,2023-07-12,S002,122
AZ-2014-6401061,C697,2023-07-07,P659,0,0,2,2023-07-12,S002,22
AZ-2014-2661434,C701,2023-07-07,P1235,0.5,-3,2,2023-07-12,S001,34
AZ-2014-9433956,C160,2023-07-08,P1099,0,16,6,2023-07-12,S001,39.33333333
BN-2014-9995192,C032,2023-07-09,P765,0,1151,4,2023-07-10,S004,2224.5
BN-2014-5088203,C068,2023-07-10,P044,0.5,-32,3,2023-07-13,S004,87
BN-2014-5088203,C068,2023-07-10,P864,0.5,-3,2,2023-07-13,S004,12
BN-2014-5088203,C068,2023-07-10,P1751,0.5,-8,2,2023-07-13,S004,10
BN-2014-5088203,C068,2023-07-10,P1117,0.5,-29,3,2023-07-13,S004,64.5
BN-2014-3416372,C511,2023-07-10,P1249,0.1,197,9,2023-07-14,S002,1362
AZ-2014-4865312,C499,2023-07-10,P529,0,7,3,2023-07-14,S001,18
AZ-2014-4865312,C499,2023-07-10,P584,0,25,6,2023-07-14,S001,102
AZ-2014-3888440,C427,2023-07-10,P1615,0,19,2,2023-07-14,S001,42.66666667
BN-2014-3416372,C511,2023-07-10,P079,0,266,9,2023-07-14,S002,267
AZ-2014-3762374,C008,2023-07-11,P1287,0,3,2,2023-07-15,S001,30
AZ-2014-3762374,C008,2023-07-11,P763,0,123,8,2023-07-15,S001,920
AZ-2014-3762374,C008,2023-07-11,P1117,0,6,5,2023-07-15,S001,107.5
AZ-2014-9712649,C467,2023-07-11,P1249,0,116,3,2023-07-16,S001,454
AZ-2014-8061862,C217,2023-07-13,P356,0.5,-8,4,2023-07-16,S004,44
AZ-2014-8061862,C217,2023-07-13,P1711,0.65,-193,2,2023-07-16,S004,536
AZ-2014-7906967,C680,2023-07-14,P1397,0,84,3,2023-07-16,S002,366
AZ-2014-2071548,C200,2023-07-14,P712,0,20,4,2023-07-16,S004,154
AZ-2014-2071548,C200,2023-07-14,P1654,0,0,2,2023-07-16,S004,8.666666667
AZ-2014-2071548,C200,2023-07-14,P912,0,22,4,2023-07-16,S004,52
AZ-2014-7906967,C680,2023-07-14,P902,0,3,3,2023-07-16,S002,25.875
AZ-2014-2071548,C200,2023-07-14,P844,0,144,3,2023-07-16,S004,573
AZ-2014-2071548,C200,2023-07-14,P1085,0.1,-134,3,2023-07-16,S004,1909
AZ-2014-7906967,C680,2023-07-14,P1305,0,53,3,2023-07-16,S002,222.8571429
AZ-2014-7090421,C032,2023-07-14,P1028,0.5,-12,3,2023-07-18,S002,21
AZ-2014-7090421,C032,2023-07-14,P539,0.65,-1303,8,2023-07-18,S002,4690.666667
BN-2014-4805161,C723,2023-07-14,P153,0.5,-8,2,2023-07-21,S001,64.66666667
BN-2014-4805161,C723,2023-07-14,P316,0.5,-12,7,2023-07-21,S001,33.25
BN-2014-8433549,C558,2023-07-15,P434,0.5,-66,5,2023-07-19,S001,365
AZ-2014-7559848,C253,2023-07-16,P601,0,14,3,2023-07-17,S004,44
AZ-2014-7709968,C286,2023-07-16,P1218,0.2,240,2,2023-07-19,S002,828
AZ-2014-7709968,C286,2023-07-16,P1053,0.1,2,3,2023-07-19,S002,31.5
AZ-2014-399532,C113,2023-07-16,P1379,0,40,2,2023-07-20,S001,88
AZ-2014-9252618,C078,2023-07-16,P1319,0,73,1,2023-07-20,S002,197
AZ-2014-9252618,C078,2023-07-16,P1382,0,242,5,2023-07-20,S002,550
AZ-2014-399532,C113,2023-07-16,P928,0,2,3,2023-07-20,S001,18
AZ-2014-9252618,C078,2023-07-16,P1214,0,29,3,2023-07-20,S002,74
AZ-2014-9252618,C078,2023-07-16,P1619,0,2,2,2023-07-20,S002,10
AZ-2014-9252618,C078,2023-07-16,P069,0,90,5,2023-07-20,S002,620
AZ-2014-9252618,C078,2023-07-16,P729,0,3,2,2023-07-20,S002,205.6
AZ-2014-9252618,C078,2023-07-16,P1005,0,6,1,2023-07-20,S002,43
AZ-2014-399532,C113,2023-07-16,P340,0,140,4,2023-07-20,S001,465.3333333
AZ-2014-9252618,C078,2023-07-16,P482,0,39,8,2023-07-20,S002,324
BN-2014-5261213,C338,2023-07-16,P669,0.5,-2,1,2023-07-21,S001,13
AZ-2014-3822265,C433,2023-07-16,P1287,0,3,2,2023-07-21,S001,30
AZ-2014-3822265,C433,2023-07-16,P069,0.1,17,4,2023-07-21,S001,496
BN-2014-5261213,C338,2023-07-16,P384,0.5,-16,2,2023-07-21,S001,111
BN-2014-9608893,C561,2023-07-17,P1419,0.5,-55,5,2023-07-22,S001,67.5
AZ-2014-839784,C234,2023-07-18,P1345,0,352,3,2023-07-18,S003,440.1428571
AZ-2014-2763663,C017,2023-07-18,P1413,0,18,2,2023-07-22,S001,220
AZ-2014-2763663,C017,2023-07-18,P1452,0,10,2,2023-07-22,S001,80.5
AZ-2014-2763663,C017,2023-07-18,P656,0,239,4,2023-07-22,S001,478.6666667
BN-2014-6469413,C630,2023-07-19,P1338,0.1,-36,2,2023-07-23,S001,656
BN-2014-6469413,C630,2023-07-19,P115,0.1,0,3,2023-07-23,S001,831
AZ-2014-7674132,C159,2023-07-21,P1019,0,8,2,2023-07-21,S003,31
BN-2014-2290642,C294,2023-07-22,P1287,0.5,-49,8,2023-07-24,S002,120
BN-2014-2290642,C294,2023-07-22,P783,0.5,-25,2,2023-07-24,S002,60
AZ-2014-2800894,C031,2023-07-22,P1301,0,122,5,2023-07-24,S004,265
AZ-2014-2800894,C031,2023-07-22,P336,0,7,3,2023-07-24,S004,7.5
AZ-2014-2800894,C031,2023-07-22,P522,0,35,1,2023-07-24,S004,187
AZ-2014-586948,C241,2023-07-22,P1009,0,319,9,2023-07-24,S002,1102.5
AZ-2014-1036259,C541,2023-07-24,P126,0,13,2,2023-07-27,S004,58
BN-2014-2393314,C378,2023-07-24,P317,0.1,-6,6,2023-07-27,S004,60
BN-2014-2393314,C378,2023-07-24,P1371,0.1,166,5,2023-07-27,S004,1037.5
BN-2014-7302833,C090,2023-07-24,P1034,0.1,-23,2,2023-07-28,S001,254.8888889
AZ-2014-8976002,C309,2023-07-26,P1229,0,46,3,2023-07-28,S002,132.5
AZ-2014-8976002,C309,2023-07-26,P302,0,0,4,2023-07-28,S002,45.33333333
AZ-2014-275213,C730,2023-07-26,P1635,0.1,68,5,2023-07-30,S001,2050
AZ-2014-7380286,C163,2023-07-27,P895,0.15,11,2,2023-07-31,S001,91
AZ-2014-8512143,C052,2023-07-28,P567,0,18,2,2023-07-30,S004,52
AZ-2014-8682388,C273,2023-07-28,P1318,0.35,-99,3,2023-07-31,S004,915
AZ-2014-8682388,C273,2023-07-28,P1011,0,93,4,2023-07-31,S004,192
AZ-2014-4257204,C316,2023-07-28,P419,0,65,5,2023-07-31,S002,157.5
AZ-2014-4257204,C316,2023-07-28,P1672,0,52,7,2023-07-31,S002,70
AZ-2014-4277891,C394,2023-07-28,P611,0,41,1,2023-08-03,S001,128.5
AZ-2014-4277891,C394,2023-07-28,P834,0,3,6,2023-08-03,S001,142
AZ-2014-4277891,C394,2023-07-28,P173,0,37,6,2023-08-03,S001,72
AZ-2014-4277891,C394,2023-07-28,P161,0,3,2,2023-08-03,S001,83.5
AZ-2014-1993253,C759,2023-07-28,P209,0,14,2,2023-08-03,S001,285
AZ-2014-6299049,C198,2023-07-29,P793,0,20,2,2023-08-03,S001,44
AZ-2014-963453,C342,2023-07-30,P489,0,61,2,2023-07-31,S004,221.3333333
AZ-2014-963453,C342,2023-07-30,P1304,0,74,2,2023-07-31,S004,148.6666667
AZ-2014-963453,C342,2023-07-30,P017,0.1,64,6,2023-07-31,S004,291
AZ-2014-6791682,C455,2023-07-30,P422,0,75,6,2023-08-03,S001,212
AZ-2014-6791682,C455,2023-07-30,P878,0,0,7,2023-08-03,S001,374.5
AZ-2014-6791682,C455,2023-07-30,P576,0.1,77,1,2023-08-03,S001,119
BN-2014-9861831,C284,2023-07-30,P1106,0.7,-1864,5,2023-08-04,S002,2955
AZ-2014-3145112,C290,2023-07-30,P707,0,8,1,2023-08-04,S001,18.77777778
AZ-2014-3145112,C290,2023-07-30,P1350,0,74,3,2023-08-04,S001,201
AZ-2014-4696834,C154,2023-07-30,P1145,0,22,3,2023-08-04,S001,138
AZ-2014-4696834,C154,2023-07-30,P799,0,23,4,2023-08-04,S001,51
AZ-2014-5463403,C713,2023-07-30,P226,0,3,7,2023-08-04,S001,52.5
BN-2014-5571092,C773,2023-07-30,P1391,0,80,3,2023-08-04,S001,886.8
AZ-2014-4696834,C154,2023-07-30,P412,0.4,133,7,2023-08-04,S001,4452
AZ-2014-739354,C069,2023-07-31,P041,0,15,1,2023-08-02,S002,48.33333333
AZ-2014-168273,C691,2023-07-31,P1748,0.2,39,3,2023-08-03,S004,158
AZ-2014-2300523,C172,2023-07-31,P1665,0,5,2,2023-08-04,S001,59.5
AZ-2014-2021789,C617,2023-07-31,P674,0,9,2,2023-08-04,S002,96.66666667
AZ-2014-8335609,C302,2023-07-31,P622,0.3,1,2,2023-08-05,S002,88
AZ-2014-8335609,C302,2023-07-31,P738,0,25,3,2023-08-05,S002,54
AZ-2014-8335609,C302,2023-07-31,P614,0,18,2,2023-08-05,S002,61.6
AZ-2014-8335609,C302,2023-07-31,P874,0,41,3,2023-08-05,S002,136.5
AZ-2014-8335609,C302,2023-07-31,P1674,0,33,4,2023-08-05,S002,234.6666667
AZ-2014-1021956,C404,2023-07-31,P301,0.1,6,5,2023-08-06,S001,88.33333333
AZ-2014-1021956,C404,2023-07-31,P966,0.1,40,2,2023-08-06,S001,104.6666667
AZ-2014-1538989,C187,2023-07-31,P542,0,0,3,2023-08-07,S001,88.5
BN-2014-4616231,C321,2023-08-01,P568,0.5,-18,7,2023-08-01,S003,56
AZ-2014-729084,C289,2023-08-01,P930,0.3,17,4,2023-08-06,S002,212
AZ-2014-4892329,C070,2023-08-01,P1360,0,27,4,2023-08-06,S001,131
AZ-2014-729084,C289,2023-08-01,P1608,0,2,2,2023-08-06,S002,4.222222222
AZ-2014-1343992,C519,2023-08-02,P901,0.1,297,3,2023-08-03,S004,1236
AZ-2014-7450631,C391,2023-08-02,P1230,0.15,208,3,2023-08-04,S002,358.5
AZ-2014-6271247,C554,2023-08-02,P623,0,63,3,2023-08-05,S004,137
AZ-2014-6271247,C554,2023-08-02,P023,0,3,2,2023-08-05,S004,17
AZ-2014-6271247,C554,2023-08-02,P1599,0,35,6,2023-08-05,S004,108
AZ-2014-2767190,C055,2023-08-02,P672,0,218,2,2023-08-05,S002,484
AZ-2014-2767190,C055,2023-08-02,P1724,0,13,6,2023-08-05,S002,66
AZ-2014-2767190,C055,2023-08-02,P621,0.1,27,4,2023-08-05,S002,68
BN-2014-3864024,C106,2023-08-02,P1743,0.1,15,5,2023-08-06,S001,670
AZ-2014-2584189,C681,2023-08-02,P887,0,7,2,2023-08-06,S001,21
AZ-2014-2584189,C681,2023-08-02,P1752,0,9,3,2023-08-06,S001,28
AZ-2014-2584189,C681,2023-08-02,P1342,0,11,4,2023-08-06,S001,286
AZ-2014-2584189,C681,2023-08-02,P766,0,708,6,2023-08-06,S001,1584
AZ-2014-6660694,C280,2023-08-02,P404,0.1,195,5,2023-08-07,S001,676.25
AZ-2014-6660694,C280,2023-08-02,P442,0.1,74,5,2023-08-07,S001,668.75
AZ-2014-4467303,C198,2023-08-02,P669,0,12,3,2023-08-07,S001,39
AZ-2014-4467303,C198,2023-08-02,P1024,0.1,25,3,2023-08-07,S001,40
AZ-2014-6660694,C280,2023-08-02,P149,0,22,3,2023-08-07,S001,80.25
AZ-2014-6660694,C280,2023-08-02,P049,0,50,4,2023-08-07,S001,216
AZ-2014-6660694,C280,2023-08-02,P791,0,24,10,2023-08-07,S001,40
AZ-2014-6660694,C280,2023-08-02,P984,0.1,119,2,2023-08-07,S001,382
AZ-2014-2348970,C737,2023-08-02,P1435,0,9,2,2023-08-07,S001,12.8
AZ-2014-4467303,C198,2023-08-02,P808,0.15,-84,6,2023-08-07,S001,927.6
AZ-2014-6660694,C280,2023-08-02,P1101,0,88,2,2023-08-07,S001,490.5
AZ-2014-6660694,C280,2023-08-02,P1309,0,147,7,2023-08-07,S001,1136
AZ-2014-6660694,C280,2023-08-02,P1714,0,102,5,2023-08-07,S001,510
BN-2014-6598534,C726,2023-08-02,P747,0,138,2,2023-08-08,S001,294.5
BN-2014-6598534,C726,2023-08-02,P989,0.4,-200,4,2023-08-08,S001,628.5
BN-2014-6598534,C726,2023-08-02,P765,0.4,52,2,2023-08-08,S001,1112.25
AZ-2014-8438801,C004,2023-08-03,P1349,0,33,6,2023-08-06,S002,84
AZ-2014-9111247,C329,2023-08-03,P363,0,18,2,2023-08-06,S004,28
AZ-2014-9111247,C329,2023-08-03,P1714,0.4,-83,3,2023-08-06,S004,306
AZ-2014-861955,C114,2023-08-04,P990,0.2,12,2,2023-08-06,S002,93.33333333
AZ-2014-5584970,C234,2023-08-04,P1749,0,1,1,2023-08-07,S004,11
BN-2014-6245972,C482,2023-08-04,P1736,0.35,-187,2,2023-08-08,S001,932.6666667
AZ-2014-3504387,C764,2023-08-04,P1120,0.1,27,3,2023-08-08,S001,445.5
AZ-2014-2752390,C314,2023-08-04,P1753,0.1,9,3,2023-08-08,S001,30
BN-2014-6245972,C482,2023-08-04,P1664,0,6,3,2023-08-08,S001,27
BN-2014-6245972,C482,2023-08-04,P1087,0,36,4,2023-08-08,S001,79
AZ-2014-3504387,C764,2023-08-04,P173,0,49,8,2023-08-08,S001,96
AZ-2014-3504387,C764,2023-08-04,P1602,0,127,14,2023-08-08,S001,273
AZ-2014-2750080,C592,2023-08-04,P1754,0,45,4,2023-08-09,S001,140
AZ-2014-2750080,C592,2023-08-04,P1755,0.4,-158,4,2023-08-09,S001,296
BN-2014-7375739,C160,2023-08-04,P987,0,318,8,2023-08-10,S001,532
AZ-2014-4871918,C029,2023-08-04,P586,0,49,1,2023-08-10,S001,126
AZ-2014-9838410,C700,2023-08-04,P023,0,28,9,2023-08-10,S001,76.5
AZ-2014-2897959,C520,2023-08-04,P444,0,51,2,2023-08-10,S001,152.6666667
AZ-2014-4871918,C029,2023-08-04,P947,0,5,1,2023-08-10,S001,11.66666667
BN-2014-3518568,C539,2023-08-05,P433,0.5,-56,2,2023-08-08,S002,115.6666667
BN-2014-1557149,C191,2023-08-05,P421,0.5,-12,4,2023-08-10,S001,120
AZ-2014-5904203,C696,2023-08-05,P1263,0,6,2,2023-08-11,S001,18
AZ-2014-5904203,C696,2023-08-05,P200,0.1,131,4,2023-08-11,S001,734.6666667
AZ-2014-522884,C347,2023-08-06,P1756,0,62,4,2023-08-06,S003,195
AZ-2014-522884,C347,2023-08-06,P1757,0,509,5,2023-08-06,S003,1591
AZ-2014-8294649,C614,2023-08-06,P1738,0,340,6,2023-08-07,S004,1548
BN-2014-1328067,C052,2023-08-06,P124,0.35,-802,5,2023-08-08,S002,1253.75
BN-2014-3915044,C219,2023-08-06,P1341,0.1,-56,2,2023-08-08,S004,558.6666667
BN-2014-1328067,C052,2023-08-06,P276,0,1,2,2023-08-08,S002,32
BN-2014-1328067,C052,2023-08-06,P1159,0.1,63,2,2023-08-08,S002,379
BN-2014-1328067,C052,2023-08-06,P1133,0.15,148,2,2023-08-08,S002,448.6666667
AZ-2014-4571565,C752,2023-08-06,P1205,0.1,57,2,2023-08-11,S001,442
AZ-2014-5473130,C723,2023-08-06,P1758,0,85,7,2023-08-12,S001,176
AZ-2014-1597164,C428,2023-08-06,P332,0,13,2,2023-08-12,S001,101.5555556
AZ-2014-1976505,C138,2023-08-06,P811,0,243,2,2023-08-12,S001,518
AZ-2014-1976505,C138,2023-08-06,P613,0,17,1,2023-08-12,S001,19.5
AZ-2014-302639,C205,2023-08-06,P605,0,44,5,2023-08-12,S001,365
AZ-2014-6819161,C533,2023-08-06,P1074,0.3,-28,5,2023-08-13,S001,250
AZ-2014-6819161,C533,2023-08-06,P171,0,15,3,2023-08-13,S001,33
AZ-2014-6819161,C533,2023-08-06,P012,0,48,4,2023-08-13,S001,92.8
AZ-2014-6819161,C533,2023-08-06,P395,0,28,5,2023-08-13,S001,56
AZ-2014-6819161,C533,2023-08-06,P389,0,5,6,2023-08-13,S001,78
AZ-2014-6819161,C533,2023-08-06,P1759,0,12,3,2023-08-13,S001,30
BN-2014-6086541,C517,2023-08-07,P788,0.1,-14,2,2023-08-09,S002,270
BN-2014-6086541,C517,2023-08-07,P412,0.15,-77,3,2023-08-09,S002,1908
AZ-2014-3374412,C639,2023-08-07,P1539,0,7,3,2023-08-10,S004,26
BN-2014-2153442,C383,2023-08-07,P389,0,2,2,2023-08-10,S002,26
BN-2014-2153442,C383,2023-08-07,P720,0,4,1,2023-08-10,S002,15.5
BN-2014-2153442,C383,2023-08-07,P576,0,292,3,2023-08-10,S002,357
BN-2014-3084273,C335,2023-08-07,P908,0,213,4,2023-08-11,S001,598
BN-2014-3084273,C335,2023-08-07,P1760,0.6,-34,2,2023-08-11,S001,134
BN-2014-3084273,C335,2023-08-07,P1761,0,564,3,2023-08-11,S001,1709
BN-2014-3084273,C335,2023-08-07,P1024,0.4,4,2,2023-08-11,S001,26.66666667
AZ-2014-6685609,C544,2023-08-07,P898,0.1,44,6,2023-08-12,S002,315.6
BN-2014-388260,C007,2023-08-07,P277,0.5,-8,3,2023-08-12,S001,87
BN-2014-388260,C007,2023-08-07,P710,0.5,-225,11,2023-08-12,S001,354.4444444
AZ-2014-6155335,C639,2023-08-07,P717,0,0,8,2023-08-12,S001,176
AZ-2014-6155335,C639,2023-08-07,P529,0,5,2,2023-08-12,S001,12
AZ-2014-6155335,C639,2023-08-07,P1076,0,24,6,2023-08-12,S001,59.25
AZ-2014-4321659,C164,2023-08-07,P298,0,21,2,2023-08-12,S001,59.33333333
AZ-2014-4321659,C164,2023-08-07,P1213,0,13,2,2023-08-12,S001,163.3333333
AZ-2014-651851,C535,2023-08-07,P335,0.1,420,8,2023-08-13,S001,677.3333333
AZ-2014-9211150,C283,2023-08-07,P265,0.4,0,1,2023-08-13,S001,26.5
AZ-2014-9141986,C687,2023-08-08,P1005,0.1,4,3,2023-08-10,S002,129
AZ-2014-3303023,C121,2023-08-08,P220,0,39,6,2023-08-11,S004,103.2
AZ-2014-3303023,C121,2023-08-08,P637,0,326,7,2023-08-11,S004,1810.2
AZ-2014-3303023,C121,2023-08-08,P1342,0,6,2,2023-08-11,S004,143
AZ-2014-6926624,C496,2023-08-08,P1738,0,170,3,2023-08-12,S001,774
BN-2014-9212655,C655,2023-08-08,P1514,0.2,-276,3,2023-08-13,S001,1102.5
BN-2014-3197989,C745,2023-08-08,P232,0.5,-23,2,2023-08-13,S002,53.33333333
AZ-2014-3178451,C057,2023-08-08,P140,0,0,3,2023-08-13,S001,36.75
AZ-2014-3178451,C057,2023-08-08,P1531,0,114,7,2023-08-13,S001,292.25
AZ-2014-4634987,C501,2023-08-08,P1223,0.5,-269,3,2023-08-14,S001,1345
AZ-2014-4634987,C501,2023-08-08,P947,0.5,-4,5,2023-08-14,S001,58.33333333
BN-2014-9982544,C239,2023-08-08,P596,0.1,212,3,2023-08-15,S001,561
BN-2014-9982544,C239,2023-08-08,P099,0.1,-5,8,2023-08-15,S001,120
AZ-2014-6094082,C460,2023-08-09,P868,0,41,5,2023-08-11,S004,83.57142857
BN-2014-9297622,C510,2023-08-09,P130,0,20,5,2023-08-15,S001,68.33333333
BN-2014-9297622,C510,2023-08-09,P791,0,12,5,2023-08-15,S001,20
AZ-2014-9876300,C044,2023-08-09,P419,0,52,4,2023-08-15,S001,126
AZ-2014-9876300,C044,2023-08-09,P541,0,47,5,2023-08-15,S001,258.3333333
BN-2014-3359053,C570,2023-08-11,P082,0.6,-27,1,2023-08-11,S003,66.5
AZ-2014-9462955,C595,2023-08-11,P148,0,17,2,2023-08-12,S004,97.5
AZ-2014-9462955,C595,2023-08-11,P287,0,16,1,2023-08-12,S004,49.5
AZ-2014-8677910,C232,2023-08-11,P1290,0,274,2,2023-08-14,S004,558.6666667
AZ-2014-8677910,C232,2023-08-11,P816,0,9,2,2023-08-14,S004,10.8
AZ-2014-6797948,C325,2023-08-11,P452,0,50,7,2023-08-15,S001,122
AZ-2014-6797948,C325,2023-08-11,P1675,0,10,3,2023-08-15,S001,14
AZ-2014-4668799,C376,2023-08-11,P1249,0,116,3,2023-08-16,S001,454
AZ-2014-4668799,C376,2023-08-11,P674,0,9,2,2023-08-16,S001,96.66666667
AZ-2014-4668799,C376,2023-08-11,P128,0,1,1,2023-08-16,S001,5
AZ-2014-4668799,C376,2023-08-11,P1344,0,232,9,2023-08-16,S001,984
AZ-2014-4668799,C376,2023-08-11,P1055,0,30,5,2023-08-16,S001,186
AZ-2014-49399,C511,2023-08-11,P1026,0.15,26,1,2023-08-16,S001,319.5555556
BN-2014-4964479,C532,2023-08-11,P930,0.6,-23,2,2023-08-17,S001,106
AZ-2014-4112918,C686,2023-08-11,P620,0.1,608,4,2023-08-17,S001,2172.333333
AZ-2014-4112918,C686,2023-08-11,P966,0.1,59,3,2023-08-17,S001,157
AZ-2014-4112918,C686,2023-08-11,P733,0,1,1,2023-08-17,S001,22
BN-2014-4964479,C532,2023-08-11,P468,0.5,-3,2,2023-08-17,S001,34
BN-2014-4964479,C532,2023-08-11,P060,0.5,-5,5,2023-08-17,S001,65
BN-2014-4964479,C532,2023-08-11,P751,0.5,-190,9,2023-08-17,S001,462
BN-2014-4964479,C532,2023-08-11,P1762,0.5,-15,4,2023-08-17,S001,22
BN-2014-4964479,C532,2023-08-11,P948,0.5,-45,4,2023-08-17,S001,174.2857143
BN-2014-4964479,C532,2023-08-11,P1221,0.5,-27,4,2023-08-17,S001,84
BN-2014-4964479,C532,2023-08-11,P424,0.5,-141,9,2023-08-17,S001,370.8
AZ-2014-4112918,C686,2023-08-11,P340,0,35,1,2023-08-17,S001,116.3333333
AZ-2014-4112918,C686,2023-08-11,P1640,0.15,146,7,2023-08-17,S001,828.3333333
BN-2014-4964479,C532,2023-08-11,P1763,0.5,-63,3,2023-08-17,S001,126
BN-2014-4964479,C532,2023-08-11,P183,0.5,0,3,2023-08-17,S001,123
AZ-2014-3152192,C725,2023-08-12,P708,0.1,77,2,2023-08-14,S002,242
AZ-2014-2995713,C532,2023-08-12,P044,0,32,2,2023-08-14,S002,58
AZ-2014-2995713,C532,2023-08-12,P852,0,68,8,2023-08-14,S002,227.2
AZ-2014-2995713,C532,2023-08-12,P1195,0,30,3,2023-08-14,S002,60
AZ-2014-3152192,C725,2023-08-12,P495,0,26,3,2023-08-14,S002,78
AZ-2014-3152192,C725,2023-08-12,P049,0,25,2,2023-08-14,S002,108
AZ-2014-3152192,C725,2023-08-12,P601,0,14,3,2023-08-14,S002,44
AZ-2014-3152192,C725,2023-08-12,P1764,0,32,5,2023-08-14,S002,158
AZ-2014-2995713,C532,2023-08-12,P1530,0,8,7,2023-08-14,S002,413
AZ-2014-356444,C345,2023-08-12,P325,0,6,2,2023-08-15,S004,23.33333333
AZ-2014-356444,C345,2023-08-12,P257,0,4,1,2023-08-15,S004,8.666666667
AZ-2014-9026521,C705,2023-08-12,P578,0,7,3,2023-08-16,S001,57
AZ-2014-9026521,C705,2023-08-12,P898,0,113,9,2023-08-16,S001,473.4
AZ-2014-9026521,C705,2023-08-12,P807,0,25,4,2023-08-16,S001,118
AZ-2014-9026521,C705,2023-08-12,P629,0,27,2,2023-08-16,S001,30
BN-2014-9900559,C186,2023-08-12,P597,0,15,4,2023-08-16,S001,50
BN-2014-47251,C686,2023-08-12,P428,0.1,0,4,2023-08-16,S001,58
BN-2014-47251,C686,2023-08-12,P596,0.1,212,3,2023-08-16,S001,561
BN-2014-47251,C686,2023-08-12,P065,0.1,-3,5,2023-08-16,S001,140
BN-2014-47251,C686,2023-08-12,P629,0,17,3,2023-08-16,S001,45
BN-2014-4513142,C075,2023-08-12,P1121,0,114,4,2023-08-17,S001,328
BN-2014-6947599,C352,2023-08-12,P363,0,18,2,2023-08-19,S001,28
BN-2014-6947599,C352,2023-08-12,P309,0,126,2,2023-08-19,S001,203.3333333
BN-2014-6947599,C352,2023-08-12,P1765,0,37,2,2023-08-19,S001,624
AZ-2014-7795641,C543,2023-08-13,P204,0.3,-24,4,2023-08-13,S003,170
AZ-2014-4898591,C586,2023-08-13,P092,0,9,3,2023-08-13,S003,34.28571429
AZ-2014-6244900,C346,2023-08-13,P1051,0.1,22,2,2023-08-13,S003,86.5
AZ-2014-7795641,C543,2023-08-13,P548,0,59,9,2023-08-13,S003,137.25
AZ-2014-7795641,C543,2023-08-13,P1510,0,154,7,2023-08-13,S003,812
AZ-2014-7795641,C543,2023-08-13,P826,0,43,2,2023-08-13,S003,360.25
BN-2014-9289926,C115,2023-08-13,P012,0.5,-56,5,2023-08-17,S001,116
BN-2014-9289926,C115,2023-08-13,P1045,0.5,-2,3,2023-08-17,S001,22.5
BN-2014-9289926,C115,2023-08-13,P599,0.5,-2,3,2023-08-17,S001,27.75
BN-2014-9289926,C115,2023-08-13,P1047,0.65,-270,5,2023-08-17,S001,871.6666667
AZ-2014-8054390,C402,2023-08-13,P404,0.1,352,9,2023-08-18,S001,1217.25
AZ-2014-8054390,C402,2023-08-13,P452,0,36,5,2023-08-18,S001,87.14285714
AZ-2014-8054390,C402,2023-08-13,P250,0.1,0,5,2023-08-18,S001,593.75
AZ-2014-1447703,C226,2023-08-13,P1214,0,49,5,2023-08-18,S001,123.3333333
AZ-2014-8054390,C402,2023-08-13,P075,0,66,1,2023-08-18,S001,73
AZ-2014-5324394,C016,2023-08-13,P650,0,94,4,2023-08-19,S001,204
AZ-2014-3146183,C605,2023-08-14,P1062,0,9,1,2023-08-16,S004,52.5
AZ-2014-3146183,C605,2023-08-14,P167,0,110,2,2023-08-16,S004,230
BN-2014-7005725,C305,2023-08-14,P1752,0,23,8,2023-08-17,S002,74.66666667
